id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38160741,Sojourn the 13th Street Flats,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9148,-77.02887,Entire home/apt,255,30,45,2021-08-30,1.93,147,285,4,
38161147,Modern Luxury Room near H St/Capitol Hill,51282404,Sumit,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.906,-76.98163,Private room,62,2,11,2021-08-27,0.46,2,8,1,
38174486,Ample Foggy Bottom 2BR w/ W/D + Gym near shopping + metro by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89846,-77.0502,Entire home/apt,215,30,0,,,133,78,0,
38184618,CLEAN!❤️98 Walkscore❤️*Dupont*❤️,159252669,Julian,,"Dupont Circle, Connecticut Avenue/K Street",38.90918,-77.04705,Entire home/apt,93,2,76,2021-09-10,3.83,1,100,52,
38189405,PEACH PARADISE @ Woodridge  Abbey Bed & Breakfast,104560694,Michelle,,"Woodridge, Fort Lincoln, Gateway",38.93136,-76.96534,Private room,30,14,0,,,2,0,0,
38206337,"Ideal Penn Quarter 1BR w/ Gym, W/D, Pool, near Metro, by Blueground",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89576,-77.0224,Entire home/apt,205,30,0,,,133,18,0,
38214248,Charming private apartment in Capitol Hill,3320105,Rich,,"Union Station, Stanton Park, Kingman Park",38.89634,-76.98324,Entire home/apt,100,3,3,2021-08-18,0.13,1,62,2,
38216244,Sojourn the 13th Street Flats,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91482,-77.02836,Entire home/apt,250,3,33,2021-05-15,1.50,147,324,4,
38216280,Sojourn the 13th Street Flats,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91626,-77.02953,Entire home/apt,229,30,49,2021-08-22,1.98,147,352,5,
38216432,Sojourn the 13th Street Flats,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91651,-77.02977,Entire home/apt,246,30,42,2021-08-16,1.95,147,346,9,
38252004,Water View in the Palisades -Long-Term Rental,263634691,A. Lynn,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.9109,-77.08966,Private room,55,14,0,,,1,87,0,
38266236,Lincoln Court Carriage House,13351297,Jeni,,"Capitol Hill, Lincoln Park",38.88712,-77.00138,Entire home/apt,150,2,44,2021-09-12,1.89,1,328,26,
38321510,Modern Capitol Hill East guest house,119046186,Maggie,,"Capitol Hill, Lincoln Park",38.8856,-76.98259,Entire home/apt,249,2,32,2021-09-06,1.75,1,337,22,
38328694,Charming Capitol Hill Flat,36751312,Alex,,"Union Station, Stanton Park, Kingman Park",38.89482,-76.98465,Entire home/apt,80,1,52,2020-03-21,2.14,1,0,0,
38356056,"Room for One, Private Bath",44706521,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93116,-77.02468,Private room,42,4,12,2021-06-19,0.50,8,0,6,
38371897,"Location! Location!  Entire Apt. NoMA,Ivy,Downtown",231109405,Danilo,,"Brookland, Brentwood, Langdon",38.91648,-76.98525,Entire home/apt,70,3,0,,,1,67,0,
38384294,Whole 2nd-floor/Sun filled/1b1b private room,176543786,Lily,,"Georgetown, Burleith/Hillandale",38.91232,-77.06633,Private room,98,1,12,2019-11-13,0.50,1,0,0,
38385816,IDEAL GEORGETOWN STAY  \ PRIVATE PARKING!,289259344,Douglas,,"Georgetown, Burleith/Hillandale",38.9121,-77.06447,Entire home/apt,284,1,68,2021-09-11,2.80,11,123,39,
38394573,Cozy Vacation Home DC,139824107,Tad,,"Woodridge, Fort Lincoln, Gateway",38.93009,-76.97027,Entire home/apt,109,4,29,2021-09-11,1.18,4,344,16,
38403632,★STAYBNBDC★Union Station★Parking★FAST Wifi★RokuTV,487806,Stay BnB DC,,"Union Station, Stanton Park, Kingman Park",38.89934,-76.99357,Entire home/apt,58,1,13,2021-08-24,0.90,38,61,10,
38407431,"Foxhall Rd Family Home, deck, parking",17633,Charlotte,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90764,-77.08131,Entire home/apt,400,7,3,2020-01-24,0.13,49,0,0,
38409028,Stylish Apt in Chic U St / Shaw Area,15103467,Alex,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91556,-77.0234,Entire home/apt,147,2,85,2021-09-12,3.77,1,57,43,
38409402,Beautiful Private Basement-Free Parking near Metro,102357707,Charity,,"Douglas, Shipley Terrace",38.84451,-76.97949,Entire home/apt,99,1,15,2020-03-12,0.72,1,135,0,
38433299,A location,154507467,Negussie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91754,-77.00605,Entire home/apt,250,2,1,2020-07-05,0.07,1,361,0,
38453272,Quaint condo in the heart of Shaw!,4927402,Pablo,,"Shaw, Logan Circle",38.90577,-77.02482,Entire home/apt,70,8,11,2020-04-04,0.45,1,0,0,
38478357,Private&ProfClean Cap Hill Apt Close to Everything,293372071,Eddie,,"Capitol Hill, Lincoln Park",38.88555,-76.99758,Entire home/apt,89,1,190,2021-09-15,8.13,1,110,108,
38483487,WOW! H St PENTHOUSE! 3br CONDO! BRAND NEW|,217752881,Luxe Assistant,,"Union Station, Stanton Park, Kingman Park",38.90143,-76.99496,Entire home/apt,400,200,28,2020-11-13,1.19,2,0,8,
38483490,Walkscore 98| H St DC| Fast Wifi| Parking,217752881,Luxe Assistant,,"Union Station, Stanton Park, Kingman Park",38.89997,-76.99682,Entire home/apt,333,200,7,2020-10-14,0.31,2,0,3,
38509835,Giant Room in gorgeous historic Cardozo House.,19355132,Daniel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92298,-77.03046,Private room,45,2,1,2019-10-26,0.04,2,0,0,
38556423,Your Urban Sanctuary DC,129986304,LaVerne,,"Congress Heights, Bellevue, Washington Highlands",38.84071,-76.99485,Entire home/apt,93,1,0,,,1,66,0,
38568136,Splendid condo style apartment in Historic Shaw!,294272884,Hershel,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91606,-77.02623,Entire home/apt,150,5,1,2019-10-03,0.04,1,364,0,
38568794,Cozy and Spacious Room for Rent,294278688,Marquita,,"Congress Heights, Bellevue, Washington Highlands",38.83414,-76.98948,Private room,40,2,1,2020-02-03,0.05,1,83,0,
38574393,Cozy House by U Street Metro,1922341,Kamila,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91923,-77.02471,Entire home/apt,148,2,32,2021-09-03,1.35,3,336,11,
38581209,Historic Rowhouse English Basement 1BR,199072,Emily,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92564,-77.02512,Entire home/apt,85,1,28,2021-05-23,1.18,1,90,8,
38603035,Spacious Full Room in Capitol Hill for Rent,294545484,June,,"Union Station, Stanton Park, Kingman Park",38.89541,-76.99716,Private room,57,30,0,,,49,337,0,
38603590,Spacious Shaw Home For Flexible Term Rent,294545484,June,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91605,-77.01878,Private room,56,30,0,,,49,341,0,
38604005,Sunny Shaw Home with Room To Move,294545484,June,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91792,-77.01761,Private room,55,30,0,,,49,351,0,
38618740,Modern Logan Circle 2 Bedroom Apartment,48076140,David,,"Shaw, Logan Circle",38.91014,-77.02696,Entire home/apt,175,4,4,2021-09-08,0.76,1,286,4,
38640257,Family friendly house in the heart of Petworth,5316966,Rodrigo,,"Brightwood Park, Crestwood, Petworth",38.94109,-77.02351,Entire home/apt,212,7,1,2021-08-08,0.75,1,241,1,
38646781,Upscale suite with jacuzzi- Not your average stay!,3367231,Kristen,,"Woodridge, Fort Lincoln, Gateway",38.93957,-76.97092,Entire home/apt,118,1,93,2021-09-16,9.86,1,140,93,
38649445,Classic Georgetown Rowhouse Apt — Sleeps 2,295280058,Catherine,,"Georgetown, Burleith/Hillandale",38.90936,-77.0593,Entire home/apt,300,3,5,2019-11-12,0.21,1,31,0,
38658067,"Rad Foggy Bottom Studio w/ Sundeck & Gym, near Georgetown,  by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.90184,-77.05363,Entire home/apt,113,30,0,,,133,263,0,
38666039,"Mod Logan Circle 1BR by Metro, near Restaurants & Bars, by Blueground",107434423,Blueground,,"Shaw, Logan Circle",38.90979,-77.02893,Entire home/apt,169,30,2,2020-09-16,0.11,133,93,1,
38671339,"Federalist Style Rowhouse ~ BRAND NEW ~  Rustic Design sleeps 4 in Bloomingdale, + Parking!",46630199,Home Sweet City,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91531,-77.0156,Entire home/apt,84,2,23,2021-09-05,0.97,64,142,4,
38687842,Private Room in newly renovated home in DC,98438550,William,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91805,-76.99966,Private room,45,3,29,2021-08-17,1.26,1,0,10,
38689819,Chef’s Kitchen- 3BR- Parking- WiFi-Entire Place,5685033,Jon,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91882,-77.00261,Entire home/apt,321,2,15,2021-08-29,0.63,3,260,7,
38690544,Trendy Row-home on H St!,282820070,Tina,,"Union Station, Stanton Park, Kingman Park",38.89989,-76.98808,Entire home/apt,175,2,0,,,1,0,0,
38695418,Gorgeous Waterfront Furnished Windows TopFloorView,6743344,Deborah,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87596,-77.01495,Entire home/apt,125,90,0,,,1,260,0,
38697663,Modern U St Home | 100' to METRO! | FREE PARKING!,30216884,Kelly,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91659,-77.03101,Entire home/apt,263,1,26,2020-03-09,1.07,1,0,0,
38698346,Union Market Garden Apartment,22731277,Mark,,"Union Station, Stanton Park, Kingman Park",38.90453,-77.00031,Entire home/apt,143,1,198,2021-09-05,10.05,3,136,148,
38698972,Private RM & BM in NoMa/H st and Union Station,141591252,Lee,,"Union Station, Stanton Park, Kingman Park",38.90256,-76.99749,Private room,49,10,19,2021-08-26,0.82,2,113,6,
38711311,"Modern, cozy condo near all attractions and Metros",92306056,Hoderic,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89578,-77.02021,Entire home/apt,90,17,15,2020-10-31,0.67,1,132,2,
38720192,DOLLYbnb! Dolly Parton Basement Apt in DC Rowhouse,6781714,Jordan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9107,-77.01087,Entire home/apt,64,1,46,2021-08-22,6.73,1,16,46,
38720480,Kid/Baby Friendly 2bd/2ba in DC (New Construction),154873968,Brianna,,"Brookland, Brentwood, Langdon",38.92284,-76.99026,Entire home/apt,80,180,1,2021-03-31,0.18,1,308,1,
38720896,★Cozy English Basement★ H Street/Union Station,141591252,Lee,,"Union Station, Stanton Park, Kingman Park",38.90294,-76.9957,Entire home/apt,89,2,90,2021-09-14,4.02,2,131,44,
38730383,Charming English Basement blocks to Union Station,5956393,Kyle,,"Union Station, Stanton Park, Kingman Park",38.89863,-76.99601,Entire home/apt,96,1,95,2021-09-07,3.99,2,294,35,
38730401,Beautifully Renovated DC Row Home,8003285,Nathan & Brittany,,"Union Station, Stanton Park, Kingman Park",38.89839,-76.99924,Entire home/apt,104,3,91,2021-09-11,5.40,1,120,31,
38758823,1 Month & Longer Stays in Adams Morgan 1 BD Condo,69203193,Leyla & Matt,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91927,-77.03801,Entire home/apt,80,30,3,2021-08-08,0.14,32,272,2,
38773382,Bright Large & Comfy 1 Bedroom Flat / 2nd Floor,296522778,Mahmut,,"Brightwood Park, Crestwood, Petworth",38.95518,-77.02324,Entire home/apt,48,10,5,2020-05-15,0.25,1,0,0,
38777196,Turn of the Century 1 Bedroom DuPont Circle,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91357,-77.0405,Entire home/apt,184,1,1,2019-09-27,0.04,147,72,0,
38778590,2BR| 2.5BA|Eckington|Close to DCA|Union Station,5685033,Jon,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91807,-77.0021,Entire home/apt,191,2,17,2021-08-22,0.73,3,260,12,
38778914,1BR basement apt  Close to Union Market,5685033,Jon,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91676,-77.00261,Entire home/apt,114,3,7,2021-06-01,0.30,3,260,2,
38783401,NEW! Stylish Garden Apartment in Hip Logan Circle,26266075,Amanda,,"Shaw, Logan Circle",38.91266,-77.02994,Entire home/apt,168,5,12,2021-08-31,0.52,1,46,6,
38793598,🌟Luxury guest house~2bedroom~2bathroom~Cable/Wifi,294411073,Naod,,"Brightwood Park, Crestwood, Petworth",38.95232,-77.02889,Entire home/apt,242,2,7,2021-06-27,0.30,3,365,3,
38817187,🌟Luxury guest house~1bedroom~Balcony~Cable/Wifi,294411073,Naod,,"Brightwood Park, Crestwood, Petworth",38.95228,-77.0285,Entire home/apt,138,2,38,2021-08-11,1.57,3,358,19,
38840153,Light-Filled Studio in The Heart of D.C. (U St NW),80560621,Leslie,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91997,-77.02705,Entire home/apt,70,1,0,,,1,0,0,
38850971,Light and Airy Row House,267051275,Lisa,,"Union Station, Stanton Park, Kingman Park",38.90237,-76.99641,Entire home/apt,160,2,3,2019-11-16,0.13,1,0,0,
38869367,Light filled bedroom in quiet DC neighborhood,25609970,Nina,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90035,-76.92409,Private room,45,2,4,2019-10-27,0.17,1,0,0,
38869884,"The Smith - Gorgeous Contemporary Apartment, DC",261665799,Laura,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92986,-77.0441,Entire home/apt,128,2,32,2021-09-12,1.67,1,63,24,
38892449,"Charming Studio in DC, Rooftop + Pet-Friendly",48005494,Zeus,,"Shaw, Logan Circle",38.9059,-77.02356,Entire home/apt,100,30,4,2021-05-15,0.24,163,272,2,
38894046,"Perfect Location-Bloomingdale Apt, Free Parking",62587952,Stephen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91121,-77.01107,Entire home/apt,93,2,10,2020-07-31,0.43,3,0,0,
38896862,Lofty Living w/ Bath in The Heart of Capitol Hill,294545484,June,,"Union Station, Stanton Park, Kingman Park",38.89688,-76.98785,Private room,72,30,0,,,49,297,0,
38902013,Brand new / renovated English Basement apartment,2795746,Katri,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9147,-77.03097,Entire home/apt,151,2,47,2021-08-01,2.01,1,202,27,
38910469,Private bedroom & private bath near U/14th,16324640,Jonathan,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91838,-77.03415,Private room,50,2,0,,,1,165,0,
38915618,Stunning 2-UNIT Rental // Only STEPS Away from The White House,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90438,-77.03793,Entire home/apt,596,1,4,2020-02-09,0.20,11,118,0,
38926018,Another Day In Paradise Cozy Room  Woodley Park,226100274,Ricky,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9288,-77.0557,Private room,70,7,4,2021-01-18,0.18,1,89,1,
38944130,SPACIOUS & STYLISH✫✫ 3 UNITS ✫✫TRUE HEART of the City,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90391,-77.03589,Entire home/apt,794,4,2,2020-03-14,0.10,11,97,0,
38978425,Private apartment in hip Columbia Heights,298618235,Cóilín,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92666,-77.02302,Entire home/apt,79,5,22,2021-09-13,0.95,1,0,11,
38984310,Cozy Victorian Condo/ Apartment/ flat,32574281,Meron,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90776,-77.01178,Entire home/apt,139,1,26,2021-08-22,1.24,2,356,10,
39007133,New Modern Basement with Private Bath and Entry,206931406,Sherry,,"Capitol View, Marshall Heights, Benning Heights",38.8803,-76.93171,Entire home/apt,55,1,17,2020-03-15,0.73,1,175,0,
39009137,Capital Hill Townhouse 1 Bedroom,298931755,Lindsay,,"Union Station, Stanton Park, Kingman Park",38.89438,-76.99985,Entire home/apt,125,2,13,2021-06-20,0.67,1,16,8,
39021954,Studio in city Priv bath kitchen on bus D4 D8 H st,299020926,Dina,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90944,-76.9858,Private room,150,30,2,2019-10-20,0.09,1,170,0,
39022039,"It is quiet, clean and everyone is respectful",293128885,Lia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93485,-77.02084,Private room,90,3,1,2019-11-09,0.04,2,365,0,
39026392,Sun Flooded Business Traveler Dream,2985748,Lindsay,,"Brightwood Park, Crestwood, Petworth",38.94443,-77.01411,Private room,237,9,0,,,1,0,0,
39028125,Urban Views in the Heart of Columbia Heights,294545484,June,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9243,-77.02337,Private room,49,30,0,,,49,342,0,
39048938,Charming 1BR Apt in Cap Hill near Union Station,8388815,Krystel,,"Union Station, Stanton Park, Kingman Park",38.89892,-76.99799,Entire home/apt,90,3,19,2020-12-14,0.93,1,0,4,
39053292,Large Cozy Quaint Private Bedroom Near Downtown DC,43224781,Karen,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90139,-76.93267,Private room,35,1,15,2021-01-07,1.73,3,265,5,
39058403,✣ HOME SUITE HOME On The Rox ✣ Privacy / Parking,293222,Kris & AJ,,"Takoma, Brightwood, Manor Park",38.96492,-77.02109,Entire home/apt,204,1,7,2020-05-10,0.34,3,0,0,
39083672,Uptown Comfort,182213812,Lily,,"Takoma, Brightwood, Manor Park",38.96508,-77.03102,Entire home/apt,179,2,22,2021-07-16,1.00,1,177,6,
39088034,Very Special Spot in uptown DC w/ spectacular view,164355707,Cheryl,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9365,-77.07272,Entire home/apt,175,90,1,2020-03-26,0.06,1,173,0,
39089600,"2 BR Modern Apt., Extended Stay, Central Location",80231095,Nate,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90929,-77.01064,Entire home/apt,68,2,17,2020-03-12,0.75,1,0,0,
39096388,Chic Downtown In-Law Suite,141904488,Tamba,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91614,-77.0072,Entire home/apt,136,1,62,2021-08-08,2.74,1,59,27,
39115322,Queen Room,299941411,Freddy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9289,-77.02985,Private room,71,1,10,2021-08-18,0.48,2,133,2,
39123983,Charming private room,4871945,Richmond,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91504,-77.00756,Private room,72,1,0,,,4,0,0,
39125764,"Renovated, Large, Modern Apartment; Pets welcome!",24336073,David And Lauren,,Historic Anacostia,38.86572,-76.98784,Entire home/apt,73,1,68,2021-09-10,2.91,5,342,65,
39128105,Modern English Basement in the Heart of the City,114879547,Collin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92578,-77.02977,Entire home/apt,70,1,6,2020-03-08,0.27,1,0,0,
39128817,1BR Apt in Heart of DC - Walk 2 Metro,17633,Charlotte,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91575,-77.02558,Entire home/apt,175,4,21,2021-05-17,0.90,49,73,5,
39131912,"U Street Capsule Hostel, 6 Capsule Room Mixed",288033145,Linas,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9161,-77.02987,Shared room,62,1,10,2021-01-16,0.51,3,181,6,
39138448,Clean comfy basement with private entrance,25172803,T & A,,"Congress Heights, Bellevue, Washington Highlands",38.84609,-77.00381,Private room,35,1,17,2019-12-17,0.72,1,0,0,
39156460,The Zoo BNB,204591257,Cecily,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93167,-77.04379,Entire home/apt,96,3,16,2021-09-05,0.70,1,142,4,
39179304,Luxury Capitol Hill Garden Level Apartment,44950105,Kate,,"Capitol Hill, Lincoln Park",38.87917,-76.98671,Entire home/apt,180,4,8,2020-01-19,0.37,1,243,0,
39191601,DC Studio in Hip H St Area,300721364,Mbg,,"Union Station, Stanton Park, Kingman Park",38.89798,-76.98986,Entire home/apt,140,2,2,2020-03-12,0.11,1,0,0,
39197008,Luxury 1 Bedroom Condo Near H St/FREE PVT PARKING,51282404,Sumit,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90529,-76.98327,Entire home/apt,115,2,2,2019-11-10,0.09,2,131,0,
39199879,Minimalist POP+ART Museum,18894668,James,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87394,-76.97566,Entire home/apt,270,2,2,2019-11-10,0.09,2,90,0,
39218573,Classic Colonial,5153745,Karen,,"Friendship Heights, American University Park, Tenleytown",38.95197,-77.09429,Entire home/apt,120,90,0,,,2,163,0,
39252063,Fully-Furnished Home in the Heart Of Woodley Park,294545484,June,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92491,-77.05233,Private room,52,30,0,,,49,364,0,
39265219,Room to Move in Convenient Woodley Park Location,294545484,June,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92511,-77.05148,Private room,52,30,0,,,49,260,0,
39269982,Executive Suite King,268622314,St.Gregory Hotel,,"Dupont Circle, Connecticut Avenue/K Street",38.90507,-77.04533,Private room,303,1,0,,,14,287,0,
39274147,UNLIMITED IDEAS,301519518,Dorenda,,"Congress Heights, Bellevue, Washington Highlands",38.84324,-76.99184,Shared room,250,3,0,,,1,365,0,
39278218,My home is so peaceful and the room is spacious,301556139,Tanealya,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86757,-76.94574,Private room,90,1,0,,,1,0,0,
